shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
102_shp,38.04522,-84.551900000000003,7482,22286.130663
102_shp,38.04522,-84.551900000000003,7483,22286.130663
102_shp,38.041490000000003,-84.551910000000007,7484,23644.466785000001
102_shp,38.041490000000003,-84.551910000000007,7485,23644.466785000001
102_shp,38.040419999999997,-84.552160000000001,7486,24040.718864999999
102_shp,38.040120000000002,-84.552369999999996,7487,24165.592388000001
102_shp,38.039569999999998,-84.552490000000006,7488,24368.842622
102_shp,38.03837,-84.552480000000003,7489,24805.849020000001
102_shp,38.03837,-84.552480000000003,7490,24805.849020000001
102_shp,38.037219999999998,-84.552040000000005,7491,25243.391797
102_shp,38.035359999999997,-84.550600000000003,7492,26037.630603000001
102_shp,38.034509999999997,-84.550169999999994,7493,26371.028006
102_shp,38.034509999999997,-84.550169999999994,7494,26371.028006
102_shp,38.03284,-84.549480000000003,7495,27010.832027
102_shp,38.032029999999999,-84.548860000000005,7496,27355.651911000001
102_shp,38.031889999999997,-84.548879999999997,7497,27406.959258999999
102_shp,38.031889999999997,-84.548879999999997,7498,27406.959258999999
102_shp,38.030349999999999,-84.549660000000003,7499,28011.101656999999
102_shp,38.030349999999999,-84.549660000000003,7500,28011.101656999999
102_shp,38.027990000000003,-84.550889999999995,7501,28940.694221999998
102_shp,38.027990000000003,-84.550889999999995,7502,28940.694221999998
102_shp,38.02778,-84.550989999999999,7503,29022.413731000001
102_shp,38.026989999999998,-84.551460000000006,7504,29340.367479
102_shp,38.026629999999997,-84.550780000000003,7505,29576.070677
102_shp,38.026539999999997,-84.550600000000003,7506,29637.411444000001
102_shp,38.026130000000002,-84.54992,7507,29883.708347
102_shp,38.026130000000002,-84.54992,7508,29883.708347
102_shp,38.025170000000003,-84.548190000000005,7509,30492.453816000001
102_shp,38.025080000000003,-84.547849999999997,7510,30595.734478999999
102_shp,38.024920000000002,-84.546539999999993,7511,30977.573149
102_shp,38.02514,-84.545760000000001,7512,31216.120661000001
102_shp,38.02514,-84.545760000000001,7513,31216.120661000001
102_shp,38.026479999999999,-84.543670000000006,7514,31991.098116000001
102_shp,38.026800000000001,-84.543369999999996,7515,32136.176845000002
102_shp,38.027410000000003,-84.543019999999999,7516,32380.125129
103_shp,38.043959999999998,-84.496369999999999,7517,0.0
103_shp,38.043840000000003,-84.496229999999997,7518,59.458241999999998
103_shp,38.043529999999997,-84.495869999999996,7519,212.73382599999999
103_shp,38.043089999999999,-84.496489999999994,7520,452.644002
103_shp,38.04325,-84.496679999999998,7521,532.57610199999999
103_shp,38.047669999999997,-84.501660000000001,7522,2688.4246720000001
103_shp,38.047919999999998,-84.501959999999997,7523,2813.9327060000001
103_shp,38.048099999999998,-84.50215,7524,2899.3173649999999
103_shp,38.048169999999999,-84.502229999999997,7525,2933.6767930000001
103_shp,38.048369999999998,-84.502459999999999,7526,3032.1228179999998
103_shp,38.048369999999998,-84.502459999999999,7527,3032.1228179999998
103_shp,38.04945,-84.503709999999998,7528,3565.2819890000001
103_shp,38.049970000000002,-84.504930000000002,7529,3964.3899459999998
103_shp,38.049970000000002,-84.504930000000002,7530,3964.3899459999998
103_shp,38.05048,-84.506330000000005,7531,4408.2672750000002
103_shp,38.050699999999999,-84.507230000000007,7532,4679.5373840000002
103_shp,38.050559999999997,-84.509190000000004,7533,5246.248724
103_shp,38.05059,-84.510429999999999,7534,5603.4939350000004
103_shp,38.05059,-84.510429999999999,7535,5603.4939350000004
103_shp,38.050240000000002,-84.514840000000007,7536,6879.8079230000003
103_shp,38.050240000000002,-84.514840000000007,7537,6879.8079230000003
103_shp,38.0501,-84.515749999999997,7538,7146.7720570000001
103_shp,38.05003,-84.518460000000005,7539,7927.582179
103_shp,38.05003,-84.518460000000005,7540,7927.582179
103_shp,38.04983,-84.522919999999999,7541,9213.9862909999993
103_shp,38.04983,-84.522919999999999,7542,9213.9862909999993
103_shp,38.04954,-84.525869999999998,7543,10070.036151
103_shp,38.04954,-84.525869999999998,7544,10070.036151
103_shp,38.049210000000002,-84.529169999999993,7545,11027.908636
103_shp,38.049210000000002,-84.529169999999993,7546,11027.908636
103_shp,38.048699999999997,-84.533659999999998,7547,12334.175945999999
103_shp,38.048699999999997,-84.533659999999998,7548,12334.175945999999
103_shp,38.048369999999998,-84.536420000000007,7549,13138.018577999999
103_shp,38.048369999999998,-84.536420000000007,7550,13138.018577999999
103_shp,38.048000000000002,-84.539389999999997,7551,14003.854493999999
103_shp,38.048209999999997,-84.539360000000002,7552,14080.815511000001
103_shp,38.048409999999997,-84.539400000000001,7553,14154.553722000001
103_shp,38.04853,-84.539429999999996,7554,14199.099265999999
103_shp,38.04853,-84.539429999999996,7555,14199.099265999999
103_shp,38.048990000000003,-84.539529999999999,7556,14369.072254000001
103_shp,38.049280000000003,-84.539580000000001,7557,14475.657057
103_shp,38.049439999999997,-84.539630000000002,7558,14535.676109
103_shp,38.049599999999998,-84.539730000000006,7559,14600.670247
103_shp,38.049900000000001,-84.540019999999998,7560,14738.182241
103_shp,38.050089999999997,-84.540629999999993,7561,14926.978821000001
103_shp,38.049999999999997,-84.541799999999995,7562,15265.492101
103_shp,38.049999999999997,-84.541799999999995,7563,15265.492101
103_shp,38.049759999999999,-84.542479999999998,7564,15479.930243000001
103_shp,38.049190000000003,-84.542900000000003,7565,15720.170233999999
103_shp,38.049210000000002,-84.543120000000002,7566,15783.941267
103_shp,38.049309999999998,-84.543409999999994,7567,15875.047597999999
103_shp,38.049480000000003,-84.543670000000006,7568,15972.199441000001
103_shp,38.05068,-84.545270000000002,7569,16607.224419999999
103_shp,38.05068,-84.545270000000002,7570,16607.224419999999
103_shp,38.05294,-84.548410000000004,7571,17829.895766000001
103_shp,38.05294,-84.548410000000004,7572,17829.895766000001
103_shp,38.053179999999998,-84.549160000000001,7573,18062.877724999998
103_shp,38.052970000000002,-84.550139999999999,7574,18355.253665
103_shp,38.05301,-84.55068,7575,18511.431113999999
103_shp,38.052660000000003,-84.550780000000003,7576,18642.101187
103_shp,38.05209,-84.55095,7577,18855.369492000002
103_shp,38.051859999999998,-84.551000000000002,7578,18940.355924
103_shp,38.051690000000001,-84.551000000000002,7579,19002.263953999998
103_shp,38.051690000000001,-84.551000000000002,7580,19002.263953999998
103_shp,38.051200000000001,-84.550849999999997,7581,19185.858265999999
103_shp,38.049779999999998,-84.549639999999997,7582,19809.410209000001
103_shp,38.049019999999999,-84.549239999999998,7583,20109.189007000001
103_shp,38.049019999999999,-84.549239999999998,7584,20109.189007000001
103_shp,38.048870000000001,-84.549210000000002,7585,20164.492659
103_shp,38.048819999999999,-84.550060000000002,7586,20409.946007999999
103_shp,38.048780000000001,-84.550539999999998,7587,20548.938541
103_shp,38.048760000000001,-84.550780000000003,7588,20618.434835
103_shp,38.048630000000003,-84.552229999999994,7589,21038.671662000001
103_shp,38.0486,-84.552229999999994,7590,21049.596603000002
103_shp,38.048470000000002,-84.552210000000002,7591,21097.287069999998
103_shp,38.04824,-84.552149999999997,7592,21182.808575999999
103_shp,38.04824,-84.552149999999997,7593,21182.808575999999
103_shp,38.04824,-84.552149999999997,7594,21182.808575999999
103_shp,38.046779999999998,-84.551940000000002,7595,21717.917225000001
103_shp,38.04522,-84.551900000000003,7596,22286.130663
103_shp,38.04522,-84.551900000000003,7597,22286.130663
103_shp,38.041490000000003,-84.551910000000007,7598,23644.466785000001
103_shp,38.041490000000003,-84.551910000000007,7599,23644.466785000001
103_shp,38.040419999999997,-84.552160000000001,7600,24040.718864999999
103_shp,38.040120000000002,-84.552369999999996,7601,24165.592388000001
103_shp,38.039569999999998,-84.552490000000006,7602,24368.842622
103_shp,38.03837,-84.552480000000003,7603,24805.849020000001
103_shp,38.03837,-84.552480000000003,7604,24805.849020000001
103_shp,38.037219999999998,-84.552040000000005,7605,25243.391797
103_shp,38.035359999999997,-84.550600000000003,7606,26037.630603000001
103_shp,38.034509999999997,-84.550169999999994,7607,26371.028006
103_shp,38.034509999999997,-84.550169999999994,7608,26371.028006
103_shp,38.03284,-84.549480000000003,7609,27010.832027
103_shp,38.032029999999999,-84.548860000000005,7610,27355.651911000001
103_shp,38.031889999999997,-84.548879999999997,7611,27406.959258999999
103_shp,38.031889999999997,-84.548879999999997,7612,27406.959258999999
103_shp,38.030349999999999,-84.549660000000003,7613,28011.101656999999
103_shp,38.030349999999999,-84.549660000000003,7614,28011.101656999999
103_shp,38.027990000000003,-84.550889999999995,7615,28940.694221999998
103_shp,38.027990000000003,-84.550889999999995,7616,28940.694221999998
103_shp,38.02778,-84.550989999999999,7617,29022.413731000001
103_shp,38.026989999999998,-84.551460000000006,7618,29340.367479
103_shp,38.026629999999997,-84.550780000000003,7619,29576.070677
103_shp,38.026539999999997,-84.550600000000003,7620,29637.411444000001
103_shp,38.026130000000002,-84.54992,7621,29883.708347
103_shp,38.026130000000002,-84.54992,7622,29883.708347
103_shp,38.025170000000003,-84.548190000000005,7623,30492.453816000001
103_shp,38.025080000000003,-84.547849999999997,7624,30595.734478999999
103_shp,38.024920000000002,-84.546539999999993,7625,30977.573149
103_shp,38.02514,-84.545760000000001,7626,31216.120661000001
103_shp,38.02514,-84.545760000000001,7627,31216.120661000001
103_shp,38.026479999999999,-84.543670000000006,7628,31991.098116000001
103_shp,38.026800000000001,-84.543369999999996,7629,32136.176845000002
103_shp,38.027410000000003,-84.543019999999999,7630,32380.125129
103_shp,38.027410000000003,-84.543019999999999,7631,32380.125129
103_shp,38.029440000000001,-84.541870000000003,7632,33190.203508999999
103_shp,38.029440000000001,-84.541870000000003,7633,33190.203508999999
103_shp,38.029910000000001,-84.541600000000003,7634,33378.201658999998
103_shp,38.030180000000001,-84.541439999999994,7635,33486.791224000001
103_shp,38.029640000000001,-84.540319999999994,7636,33864.613390999999
103_shp,38.029640000000001,-84.540319999999994,7637,33864.613390999999
103_shp,38.028060000000004,-84.53698,7638,34985.630785000001
103_shp,38.028060000000004,-84.53698,7639,34985.630785000001
103_shp,38.027740000000001,-84.536330000000007,7640,35206.168783000001
103_shp,38.027439999999999,-84.535960000000003,7641,35358.795179000001
103_shp,38.027090000000001,-84.535550000000001,7642,35532.558777999999
103_shp,38.026679999999999,-84.535129999999995,7643,35724.730286999998
103_shp,38.026580000000003,-84.535160000000005,7644,35762.157950000001
103_shp,38.026499999999999,-84.535269999999997,7645,35805.201865000003
103_shp,38.02637,-84.535470000000004,7646,35879.769635999997
103_shp,38.026150000000001,-84.535939999999997,7647,36037.086867999999
103_shp,38.025620000000004,-84.537000000000006,7648,36398.318276999998
103_shp,38.025620000000004,-84.537000000000006,7649,36398.318276999998
103_shp,38.025590000000001,-84.53707,7650,36421.252088000001
103_shp,38.024810000000002,-84.538489999999996,7651,36919.255470999997
103_shp,38.024389999999997,-84.539349999999999,7652,37210.404217000003
103_shp,38.024059999999999,-84.539919999999995,7653,37413.882109999999
103_shp,38.022970000000001,-84.541300000000007,7654,37975.662665000003
103_shp,38.022970000000001,-84.541300000000007,7655,37975.662665000003
103_shp,38.022210000000001,-84.542190000000005,7656,38352.932883000001
103_shp,38.020870000000002,-84.543930000000003,7657,39052.492472999998
103_shp,38.020870000000002,-84.543930000000003,7658,39052.492472999998
103_shp,38.018450000000001,-84.547039999999996,7659,40309.223659000003
103_shp,38.018450000000001,-84.547039999999996,7660,40309.223659000003
103_shp,38.016620000000003,-84.549959999999999,7661,41382.441311000002
103_shp,38.01605,-84.550470000000004,7662,41636.754510999999
103_shp,38.015259999999998,-84.55171,7663,42095.438034999999
103_shp,38.014940000000003,-84.552639999999997,7664,42387.620122
103_shp,38.013210000000001,-84.555440000000004,7665,43411.180332999997
103_shp,38.013210000000001,-84.555440000000004,7666,43411.180332999997
103_shp,38.013069999999999,-84.555660000000003,7667,43492.524514999997
103_shp,38.011749999999999,-84.557720000000003,7668,44256.285660000001
103_shp,38.009500000000003,-84.561310000000006,7669,45575.854053000003
103_shp,38.009500000000003,-84.561310000000006,7670,45575.854053000003
103_shp,38.007309999999997,-84.564509999999999,7671,46794.932378999998
103_shp,38.007309999999997,-84.564509999999999,7672,46794.932378999998
103_shp,38.003709999999998,-84.568879999999993,7673,48612.683788000002
103_shp,38.002920000000003,-84.570059999999998,7674,49058.079001999999
103_shp,38.002389999999998,-84.571110000000004,7675,49416.958810999997
103_shp,38.002389999999998,-84.571110000000004,7676,49416.958810999997
103_shp,38.002330000000001,-84.571250000000006,7677,49462.837592999997
103_shp,38.002220000000001,-84.571619999999996,7678,49576.731900999999
103_shp,38.002719999999997,-84.571969999999993,7679,49784.878503
103_shp,38.004849999999998,-84.573440000000005,7680,50668.663375999997
103_shp,38.005780000000001,-84.573909999999998,7681,51033.407672000001
103_shp,38.006450000000001,-84.574150000000003,7682,51287.007068999999
103_shp,38.006599999999999,-84.573689999999999,7683,51430.365625999999
103_shp,38.006630000000001,-84.573620000000005,7684,51453.303996000002
103_shp,38.006630000000001,-84.573620000000005,7685,51453.303996000002
103_shp,38.006929999999997,-84.572839999999999,7686,51703.197297999999
103_shp,38.007249999999999,-84.572339999999997,7687,51888.495268999999
103_shp,38.006920000000001,-84.571910000000003,7688,52061.100477
103_shp,38.006320000000002,-84.57159,7689,52298.255856999996
103_shp,38.006149999999998,-84.571420000000003,7690,52377.198587999999
103_shp,38.005609999999997,-84.570329999999998,7691,52747.755845
103_shp,38.005029999999998,-84.569450000000003,7692,53077.766694999998
105_shp,38.027410000000003,-84.543019999999999,7693,0.0
105_shp,38.029440000000001,-84.541870000000003,7694,810.07838100000004
105_shp,38.029440000000001,-84.541870000000003,7695,810.07838100000004
105_shp,38.029910000000001,-84.541600000000003,7696,998.07653100000005
105_shp,38.030180000000001,-84.541439999999994,7697,1106.666095
105_shp,38.030279999999998,-84.541709999999995,7698,1192.542148
105_shp,38.030450000000002,-84.542349999999999,7699,1387.00846
105_shp,38.031120000000001,-84.546769999999995,7700,2683.3302990000002
105_shp,38.031370000000003,-84.547899999999998,7701,3021.3103070000002
105_shp,38.031370000000003,-84.547899999999998,7702,3021.3103070000002
105_shp,38.031480000000002,-84.548209999999997,7703,3119.1767679999998
105_shp,38.03163,-84.548370000000006,7704,3190.6456969999999
105_shp,38.032029999999999,-84.548860000000005,7705,3393.4726260000002
105_shp,38.032519999999998,-84.549260000000004,7706,3605.876577
105_shp,38.032519999999998,-84.549260000000004,7707,3605.876577
105_shp,38.033200000000001,-84.54965,7708,3877.7960039999998
105_shp,38.035139999999998,-84.550460000000001,7709,4621.7999669999999
105_shp,38.03633,-84.551389999999998,7710,5131.2574999999997
105_shp,38.036560000000001,-84.551439999999999,7711,5216.2442289999999
105_shp,38.037140000000001,-84.551810000000003,7712,5452.8207000000002
105_shp,38.037140000000001,-84.551810000000003,7713,5452.8207000000002
105_shp,38.037909999999997,-84.552170000000004,7714,5751.7831029999998
105_shp,38.038899999999998,-84.552340000000001,7715,6115.6151019999998
105_shp,38.040419999999997,-84.552160000000001,7716,6671.5669340000004
105_shp,38.041699999999999,-84.551879999999997,7717,7144.6211919999996
105_shp,38.042169999999999,-84.551869999999994,7718,7315.8026289999998
105_shp,38.042169999999999,-84.551869999999994,7719,7315.8026289999998
105_shp,38.045549999999999,-84.551900000000003,7720,8546.7085989999996
105_shp,38.045549999999999,-84.551900000000003,7721,8546.7085989999996
105_shp,38.046779999999998,-84.551940000000002,7722,8994.7790769999992
105_shp,38.048139999999997,-84.552130000000005,7723,9493.0562480000008
105_shp,38.048139999999997,-84.552130000000005,7724,9493.0562480000008
105_shp,38.048630000000003,-84.552229999999994,7725,9673.8057289999997
105_shp,38.048760000000001,-84.550780000000003,7726,10094.042556
105_shp,38.048780000000001,-84.550539999999998,7727,10163.538850999999
105_shp,38.048819999999999,-84.550060000000002,7728,10302.531383
105_shp,38.048850000000002,-84.549549999999996,7729,10449.803413
105_shp,38.048850000000002,-84.549549999999996,7730,10449.803413
105_shp,38.048870000000001,-84.549210000000002,7731,10547.984732000001
105_shp,38.049100000000003,-84.549260000000004,7732,10632.971222
105_shp,38.049779999999998,-84.549639999999997,7733,10903.704103
105_shp,38.051099999999998,-84.550780000000003,7734,11485.803118
105_shp,38.051099999999998,-84.550780000000003,7735,11485.803118
105_shp,38.051380000000002,-84.550929999999994,7736,11596.540943
105_shp,38.051859999999998,-84.551000000000002,7737,11772.49849
105_shp,38.05301,-84.55068,7738,12201.305936999999
105_shp,38.052970000000002,-84.550309999999996,7739,12308.841097
105_shp,38.053170000000001,-84.549120000000002,7740,12659.163986
105_shp,38.053170000000001,-84.549120000000002,7741,12659.163986
105_shp,38.05283,-84.548209999999997,7742,12948.984122
105_shp,38.051079999999999,-84.545810000000003,7743,13889.071449999999
105_shp,38.051079999999999,-84.545810000000003,7744,13889.071449999999
105_shp,38.049480000000003,-84.543670000000006,7745,14737.164169
105_shp,38.049309999999998,-84.543409999999994,7746,14834.316011000001
105_shp,38.04927,-84.543279999999996,7747,14874.486391
105_shp,38.04927,-84.543279999999996,7748,14874.486391
105_shp,38.049210000000002,-84.543120000000002,7749,14925.480145
105_shp,38.049190000000003,-84.542900000000003,7750,14989.251178
105_shp,38.04918,-84.542779999999993,7751,15023.999132000001
105_shp,38.049320000000002,-84.542749999999998,7752,15075.70897
105_shp,38.049779999999998,-84.542240000000007,7753,15298.488713999999
105_shp,38.049909999999997,-84.54177,7754,15441.874929
105_shp,38.049999999999997,-84.540800000000004,7755,15723.120752999999
105_shp,38.04983,-84.540149999999997,7756,15920.272605
105_shp,38.049329999999998,-84.539730000000006,7757,16138.864181000001
105_shp,38.049329999999998,-84.539730000000006,7758,16138.864181000001
105_shp,38.048220000000001,-84.539510000000007,7759,16548.021643
105_shp,38.048000000000002,-84.539389999999997,7760,16635.273022000001
105_shp,38.048009999999998,-84.539270000000002,7761,16670.021527000001
105_shp,38.048389999999998,-84.536289999999994,7762,17539.274356999998
105_shp,38.048389999999998,-84.536289999999994,7763,17539.274356999998
105_shp,38.048819999999999,-84.532660000000007,7764,18596.283220000001
105_shp,38.048819999999999,-84.532660000000007,7765,18596.283220000001
105_shp,38.049199999999999,-84.529259999999994,7766,19585.120083999998
105_shp,38.049199999999999,-84.529259999999994,7767,19585.120083999998
105_shp,38.049729999999997,-84.524029999999996,7768,21103.522933
105_shp,38.049729999999997,-84.524029999999996,7769,21103.522933
105_shp,38.049900000000001,-84.521709999999999,7770,21774.473693
105_shp,38.049900000000001,-84.521709999999999,7771,21774.473693
105_shp,38.050139999999999,-84.515429999999995,7772,23585.025980999999
105_shp,38.050139999999999,-84.515429999999995,7773,23585.025980999999
105_shp,38.050350000000002,-84.514089999999996,7774,23978.407502999999
105_shp,38.050579999999997,-84.510540000000006,7775,25004.114645000001
105_shp,38.050579999999997,-84.510540000000006,7776,25004.114645000001
105_shp,38.050579999999997,-84.509659999999997,7777,25257.524907999999
105_shp,38.05039,-84.509190000000004,7778,25409.529892999999
105_shp,38.049399999999999,-84.508020000000002,7779,25902.981446000002
105_shp,38.049399999999999,-84.508020000000002,7780,25902.981446000002
105_shp,38.047580000000004,-84.505989999999997,7781,26786.734869
105_shp,38.047580000000004,-84.505989999999997,7782,26786.734869
105_shp,38.045909999999999,-84.504130000000004,7783,27597.147089999999
105_shp,38.04627,-84.503619999999998,7784,27794.018407
105_shp,38.046379999999999,-84.503460000000004,7785,27855.073834999999
105_shp,38.046379999999999,-84.503460000000004,7786,27855.073834999999
105_shp,38.04815,-84.50094,7787,28825.704405
105_shp,38.04815,-84.50094,7788,28825.704405
105_shp,38.048299999999998,-84.500720000000001,7789,28909.356437999999
105_shp,38.048020000000001,-84.500370000000004,7790,29052.730114999998
105_shp,38.047199999999997,-84.499570000000006,7791,29429.886457000001
105_shp,38.047199999999997,-84.499570000000006,7792,29429.886457000001
105_shp,38.04569,-84.497990000000001,7793,30143.618508
105_shp,38.044919999999998,-84.497429999999994,7794,30467.094561999998
105_shp,38.043959999999998,-84.496369999999999,7795,30931.215487000001
107_shp,38.043959999999998,-84.496369999999999,7796,0.0
107_shp,38.043840000000003,-84.496229999999997,7797,59.458241999999998
107_shp,38.043529999999997,-84.495869999999996,7798,212.73382599999999
107_shp,38.043089999999999,-84.496489999999994,7799,452.644002
107_shp,38.04325,-84.496679999999998,7800,532.57610199999999
107_shp,38.047669999999997,-84.501660000000001,7801,2688.4246720000001
107_shp,38.047919999999998,-84.501959999999997,7802,2813.9327060000001
107_shp,38.048099999999998,-84.50215,7803,2899.3173649999999
107_shp,38.048169999999999,-84.502229999999997,7804,2933.6767930000001
107_shp,38.048369999999998,-84.502459999999999,7805,3032.1228179999998
107_shp,38.048369999999998,-84.502459999999999,7806,3032.1228179999998
107_shp,38.04945,-84.503709999999998,7807,3565.2819890000001
107_shp,38.049970000000002,-84.504930000000002,7808,3964.3899459999998
107_shp,38.049970000000002,-84.504930000000002,7809,3964.3899459999998
107_shp,38.05048,-84.506330000000005,7810,4408.2672750000002
107_shp,38.050699999999999,-84.507230000000007,7811,4679.5373840000002
107_shp,38.050559999999997,-84.509190000000004,7812,5246.248724
107_shp,38.05059,-84.510429999999999,7813,5603.4939350000004
107_shp,38.05059,-84.510429999999999,7814,5603.4939350000004
107_shp,38.050240000000002,-84.514840000000007,7815,6879.8079230000003
107_shp,38.050240000000002,-84.514840000000007,7816,6879.8079230000003
107_shp,38.0501,-84.515749999999997,7817,7146.7720570000001
107_shp,38.05003,-84.518460000000005,7818,7927.582179
107_shp,38.05003,-84.518460000000005,7819,7927.582179
107_shp,38.04983,-84.522919999999999,7820,9213.9862909999993
107_shp,38.04983,-84.522919999999999,7821,9213.9862909999993
107_shp,38.04954,-84.525869999999998,7822,10070.036151
107_shp,38.04954,-84.525869999999998,7823,10070.036151
107_shp,38.049210000000002,-84.529169999999993,7824,11027.908636
107_shp,38.049210000000002,-84.529169999999993,7825,11027.908636
107_shp,38.048699999999997,-84.533659999999998,7826,12334.175945999999
107_shp,38.048699999999997,-84.533659999999998,7827,12334.175945999999
107_shp,38.048369999999998,-84.536420000000007,7828,13138.018577999999
107_shp,38.048369999999998,-84.536420000000007,7829,13138.018577999999
107_shp,38.048000000000002,-84.539389999999997,7830,14003.854493999999
107_shp,38.048209999999997,-84.539360000000002,7831,14080.815511000001
107_shp,38.048409999999997,-84.539400000000001,7832,14154.553722000001
107_shp,38.04853,-84.539429999999996,7833,14199.099265999999
107_shp,38.04853,-84.539429999999996,7834,14199.099265999999
107_shp,38.048990000000003,-84.539529999999999,7835,14369.072254000001
107_shp,38.049280000000003,-84.539580000000001,7836,14475.657057
107_shp,38.049439999999997,-84.539630000000002,7837,14535.676109
107_shp,38.049599999999998,-84.539730000000006,7838,14600.670247
107_shp,38.049900000000001,-84.540019999999998,7839,14738.182241
107_shp,38.050089999999997,-84.540629999999993,7840,14926.978821000001
107_shp,38.049999999999997,-84.541799999999995,7841,15265.492101
107_shp,38.049999999999997,-84.541799999999995,7842,15265.492101
107_shp,38.049759999999999,-84.542479999999998,7843,15479.930243000001
107_shp,38.049190000000003,-84.542900000000003,7844,15720.170233999999
107_shp,38.049210000000002,-84.543120000000002,7845,15783.941267
107_shp,38.049309999999998,-84.543409999999994,7846,15875.047597999999
107_shp,38.049480000000003,-84.543670000000006,7847,15972.199441000001
107_shp,38.05068,-84.545270000000002,7848,16607.224419999999
107_shp,38.05068,-84.545270000000002,7849,16607.224419999999
107_shp,38.05294,-84.548410000000004,7850,17829.895766000001
107_shp,38.05294,-84.548410000000004,7851,17829.895766000001
107_shp,38.053179999999998,-84.549160000000001,7852,18062.877724999998
107_shp,38.052970000000002,-84.550139999999999,7853,18355.253665
107_shp,38.05301,-84.55068,7854,18511.431113999999
107_shp,38.052660000000003,-84.550780000000003,7855,18642.101187
107_shp,38.05209,-84.55095,7856,18855.369492000002
107_shp,38.051859999999998,-84.551000000000002,7857,18940.355924
107_shp,38.051690000000001,-84.551000000000002,7858,19002.263953999998
107_shp,38.051690000000001,-84.551000000000002,7859,19002.263953999998
107_shp,38.051200000000001,-84.550849999999997,7860,19185.858265999999
107_shp,38.049779999999998,-84.549639999999997,7861,19809.410209000001
107_shp,38.049019999999999,-84.549239999999998,7862,20109.189007000001
107_shp,38.049019999999999,-84.549239999999998,7863,20109.189007000001
107_shp,38.048870000000001,-84.549210000000002,7864,20164.492659
107_shp,38.048819999999999,-84.550060000000002,7865,20409.946007999999
107_shp,38.048780000000001,-84.550539999999998,7866,20548.938541
107_shp,38.048760000000001,-84.550780000000003,7867,20618.434835
107_shp,38.048630000000003,-84.552229999999994,7868,21038.671662000001
107_shp,38.0486,-84.552229999999994,7869,21049.596603000002
107_shp,38.048470000000002,-84.552210000000002,7870,21097.287069999998
107_shp,38.04824,-84.552149999999997,7871,21182.808575999999
107_shp,38.04824,-84.552149999999997,7872,21182.808575999999
107_shp,38.04824,-84.552149999999997,7873,21182.808575999999
107_shp,38.046779999999998,-84.551940000000002,7874,21717.917225000001
107_shp,38.04522,-84.551900000000003,7875,22286.130663
107_shp,38.04522,-84.551900000000003,7876,22286.130663
107_shp,38.041490000000003,-84.551910000000007,7877,23644.466785000001
107_shp,38.041490000000003,-84.551910000000007,7878,23644.466785000001
107_shp,38.040419999999997,-84.552160000000001,7879,24040.718864999999
107_shp,38.040120000000002,-84.552369999999996,7880,24165.592388000001
107_shp,38.039569999999998,-84.552490000000006,7881,24368.842622
107_shp,38.03837,-84.552480000000003,7882,24805.849020000001
107_shp,38.03837,-84.552480000000003,7883,24805.849020000001
107_shp,38.037219999999998,-84.552040000000005,7884,25243.391797
107_shp,38.035359999999997,-84.550600000000003,7885,26037.630603000001
107_shp,38.034509999999997,-84.550169999999994,7886,26371.028006
107_shp,38.034509999999997,-84.550169999999994,7887,26371.028006
107_shp,38.03284,-84.549480000000003,7888,27010.832027
107_shp,38.032029999999999,-84.548860000000005,7889,27355.651911000001
107_shp,38.031889999999997,-84.548879999999997,7890,27406.959258999999
107_shp,38.031889999999997,-84.548879999999997,7891,27406.959258999999
107_shp,38.030349999999999,-84.549660000000003,7892,28011.101656999999
107_shp,38.030349999999999,-84.549660000000003,7893,28011.101656999999
107_shp,38.027990000000003,-84.550889999999995,7894,28940.694221999998
107_shp,38.027990000000003,-84.550889999999995,7895,28940.694221999998
107_shp,38.02778,-84.550989999999999,7896,29022.413731000001
107_shp,38.026989999999998,-84.551460000000006,7897,29340.367479
107_shp,38.026629999999997,-84.550780000000003,7898,29576.070677
107_shp,38.026539999999997,-84.550600000000003,7899,29637.411444000001
107_shp,38.026130000000002,-84.54992,7900,29883.708347
107_shp,38.026130000000002,-84.54992,7901,29883.708347
107_shp,38.025170000000003,-84.548190000000005,7902,30492.453816000001
107_shp,38.025080000000003,-84.547849999999997,7903,30595.734478999999
107_shp,38.024920000000002,-84.546539999999993,7904,30977.573149
107_shp,38.02514,-84.545760000000001,7905,31216.120661000001
107_shp,38.02514,-84.545760000000001,7906,31216.120661000001
107_shp,38.026479999999999,-84.543670000000006,7907,31991.098116000001
107_shp,38.026800000000001,-84.543369999999996,7908,32136.176845000002
107_shp,38.027410000000003,-84.543019999999999,7909,32380.125129
108_shp,38.043959999999998,-84.496369999999999,7910,0.0
108_shp,38.043840000000003,-84.496229999999997,7911,59.458241999999998
108_shp,38.043529999999997,-84.495869999999996,7912,212.73382599999999
108_shp,38.043089999999999,-84.496489999999994,7913,452.644002
108_shp,38.04325,-84.496679999999998,7914,532.57610199999999
108_shp,38.047669999999997,-84.501660000000001,7915,2688.4246720000001
108_shp,38.047919999999998,-84.501959999999997,7916,2813.9327060000001
108_shp,38.048099999999998,-84.50215,7917,2899.3173649999999
108_shp,38.048169999999999,-84.502229999999997,7918,2933.6767930000001
108_shp,38.048369999999998,-84.502459999999999,7919,3032.1228179999998
108_shp,38.048369999999998,-84.502459999999999,7920,3032.1228179999998
